"spp","dbh","ba","volume","x","y"
316,39,0.0829576810088555,0,257.04,200.08
541,39,0.0829576810088555,0,261.3,209.98
316,36,0.0706858347057703,0,263.09,205.84
541,42,0.0962112750161874,0,273.94,186.79
541,44,0.105592419745657,0,283.11,204.41
541,58,0.183477737615904,2.84,281.38,186.13
316,48,0.125663706143592,0,296.13,207.28
316,50,0.136353847812057,1.35,287.29,188.34
316,36,0.0706858347057703,0,295.98,202.65
316,41,0.0916843272688271,0,280.96,172.37
541,46,0.115409896788125,0,300.32,187.16
316,39,0.0829576810088555,0,297.76,171.24
316,40,0.0872664625997165,0,288.84,163.8
541,31,0.0524144190989547,0,284.35,161.23
541,37,0.0746673670618824,0,296.02,150.58
316,38,0.0787579824962441,0,282.92,157.35
316,40,0.0872664625997165,0,286.8,153.34
541,52,0.147480321793521,1.46,297.76,116.83
316,38,0.0787579824962441,0,293.3,122.23
541,52,0.147480321793521,1.64,285.53,136.24
541,36,0.0706858347057703,0,279.55,151.07
316,35,0.0668133854279079,0,271.89,120.26
541,34,0.0630500192282951,0,265.44,111.32
316,38,0.0787579824962441,0,253.53,233.91
541,39,0.0829576810088555,0,257.29,248.21
541,37,0.0746673670618824,0,257.55,249.43
316,38,0.0787579824962441,0,254.73,254.06
316,37,0.0746673670618824,0,254.51,259.29
316,36,0.0706858347057703,0,264.65,266.12
541,39,0.0829576810088555,0,260.96,289.54
541,48,0.125663706143592,0,274.41,288.04
541,51,0.141862543263664,1.74,287.77,322.71
541,49,0.1309542354387,0,289.61,311.08
541,45,0.110446616727766,0,298.66,318.49
541,30,0.0490873852123405,0,284.65,284.66
541,40,0.0872664625997165,0,285.32,285.24
541,41,0.0916843272688271,0,286.6,281.57
541,41,0.0916843272688271,0,301.39,287.36
541,42,0.0962112750161874,0,299.79,285.36
316,52,0.147480321793521,1.99,302.66,230.38
316,39,0.0829576810088555,0,299.86,255.77
541,37,0.0746673670618824,0,296.17,255.75
541,53,0.153207183401627,2.37,288.72,253.44
316,34,0.0630500192282951,0,290.7,236.12
316,36,0.0706858347057703,0,291.31,230.53
541,67,0.24483696913133,4.27,282.15,253.86
316,34,0.0630500192282951,0,290.42,225.24
316,32,0.0558505360638185,0,284.77,227.36
541,40,0.0872664625997165,0,280.58,221.89
541,54,0.159043128087983,2.3,273.54,230.64
316,34,0.0630500192282951,0,266.8,221.94
316,33,0.059395736106932,0,271.08,246
316,31,0.0524144190989547,0,271.26,248.91
316,47,0.120482259926734,0,262.03,229.82
316,30,0.0490873852123405,0,263.41,238.71
541,61,0.202949067083466,3.14,255.59,222.94
541,30,0.0490873852123405,0,269.7,256.93
541,47,0.120482259926734,0,255.73,338.19
541,34,0.0630500192282951,0,251.71,342.88
541,47,0.120482259926734,0,262.71,365.98
541,40,0.0872664625997165,0,262.51,367.71
541,40,0.0872664625997165,0,254.17,365.4
541,31,0.0524144190989547,0,255.03,366.79
541,43,0.100847305841797,0,262.45,392.55
541,51,0.141862543263664,1.58,258.77,395.89
541,33,0.059395736106932,0,256.57,409.14
541,34,0.0630500192282951,0,258.79,406.95
541,31,0.0524144190989547,0,258.95,409.95
541,41,0.0916843272688271,0,271.82,398.44
541,34,0.0630500192282951,0,267.12,419.1
541,48,0.125663706143592,0,266.72,426.39
541,36,0.0706858347057703,0,268.68,421.5
541,33,0.059395736106932,0,275.46,404.14
541,37,0.0746673670618824,0,277.54,398.31
541,36,0.0706858347057703,0,279.48,418.24
541,57,0.177205460616549,1.16,294.1,431.4
541,42,0.0962112750161874,0,296.42,415.24
541,47,0.120482259926734,0,281.76,386.4
541,52,0.147480321793521,1.73,300.22,419.59
541,45,0.110446616727766,0,300.91,376.2
541,44,0.105592419745657,0,300.58,332.79
541,45,0.110446616727766,0,284.89,339.88
541,39,0.0829576810088555,0,284.09,338.1
541,45,0.110446616727766,0,300.65,332.64
680,34,0.0630500192282951,0,279.05,341.89
541,37,0.0746673670618824,0,273.13,345.86
541,33,0.059395736106932,0,261.23,332.44
541,30,0.0490873852123405,0,273.51,338.14
541,31,0.0524144190989547,0,273.6,344.91
541,33,0.059395736106932,0,262.5,453.09
541,36,0.0706858347057703,0,262.21,458.81
316,33,0.059395736106932,0,273.8,477.81
541,37,0.0746673670618824,0,264.09,466.61
541,32,0.0558505360638185,0,258.26,454.78
541,33,0.059395736106932,0,257.85,455.29
541,38,0.0787579824962441,0,252.05,462.34
541,39,0.0829576810088555,0,252.25,464.79
541,47,0.120482259926734,0,269.48,484.01
316,50,0.136353847812057,0.84,264.7,494.53
316,57,0.177205460616549,2.09,257.61,501.79
541,53,0.153207183401627,1.88,271.12,517.07
316,32,0.0558505360638185,0,267.76,531.19
541,33,0.059395736106932,0,271.61,534.77
316,32,0.0558505360638185,0,275.77,514.52
316,34,0.0630500192282951,0,279.36,514.05
541,39,0.0829576810088555,0,293.08,536.81
541,58,0.183477737615904,1.05,293.8,535.33
316,31,0.0524144190989547,0,285.64,505.22
611,68,0.252200076913181,4.21,283.04,495.09
316,35,0.0668133854279079,0,295.6,518.08
316,41,0.0916843272688271,0,298.24,515.85
611,59,0.189859097693508,3.46,300.62,514.78
316,55,0.164988155852589,0.46,300.74,490.35
541,40,0.0872664625997165,0,301.97,481.01
316,40,0.0872664625997165,0,286.18,463.18
316,41,0.0916843272688271,0,283.12,457.63
541,42,0.0962112750161874,0,281.58,445.8
316,34,0.0630500192282951,0,276.52,441.69
541,46,0.115409896788125,0,276.79,464.76
541,33,0.059395736106932,0,274.06,468.3
541,42,0.0962112750161874,0,266.07,452.08
541,43,0.100847305841797,0,265.28,452.38
316,30,0.0490873852123405,0,271.85,457.95
541,67,0.24483696913133,1.21,252.1,553.03
680,44,0.105592419745657,0,260.74,586.93
541,53,0.153207183401627,2.05,255.36,591.66
541,44,0.105592419745657,0,257.41,618.75
541,43,0.100847305841797,0,256.89,619.37
541,68,0.252200076913181,4.98,272.67,618.81
316,33,0.059395736106932,0,266.42,637.26
316,43,0.100847305841797,0,274.3,636.86
316,37,0.0746673670618824,0,291.53,643.35
316,34,0.0630500192282951,0,290.82,638.36
316,33,0.059395736106932,0,300.78,627
316,42,0.0962112750161874,0,300.81,625.82
316,32,0.0558505360638185,0,301,624.9
541,67,0.24483696913133,1.42,295.13,611.96
541,47,0.120482259926734,0,302.11,584.01
316,35,0.0668133854279079,0,300.49,552
316,31,0.0524144190989547,0,299.27,552.96
316,42,0.0962112750161874,0,301.25,547.46
541,71,0.274943898728232,3.23,282.67,562.71
541,44,0.105592419745657,0,272.58,559.48
316,33,0.059395736106932,0,277.33,560.1
541,43,0.100847305841797,0,268.72,540.9
541,39,0.0829576810088555,0,265.22,557.49
316,41,0.0916843272688271,0,263.18,666.39
316,48,0.125663706143592,0,258.31,667.63
316,36,0.0706858347057703,0,253.14,663.04
541,44,0.105592419745657,0,266.06,683.19
541,37,0.0746673670618824,0,268.34,712.41
316,32,0.0558505360638185,0,266.45,717.88
316,49,0.1309542354387,0,266.94,720.92
541,56,0.171042266695444,2.1,260.28,737.94
541,30,0.0490873852123405,0,269.71,740.23
316,46,0.115409896788125,0,260.07,749.19
541,37,0.0746673670618824,0,265.79,745.39
316,42,0.0962112750161874,0,279.61,715.61
316,37,0.0746673670618824,0,280.27,737.72
541,59,0.189859097693508,2.94,281.69,714.94
316,32,0.0558505360638185,0,284.11,741.66
316,32,0.0558505360638185,0,285.58,720.75
316,33,0.059395736106932,0,287.93,728.98
316,36,0.0706858347057703,0,296.58,745.76
316,34,0.0630500192282951,0,288.76,716.94
316,32,0.0558505360638185,0,295.94,722.01
316,32,0.0558505360638185,0,302.75,730.65
541,37,0.0746673670618824,0,303.17,724.37
316,32,0.0558505360638185,0,299.37,715.91
316,48,0.125663706143592,0,295.17,700.5
316,37,0.0746673670618824,0,297.29,686.81
541,38,0.0787579824962441,0,295.69,674.49
316,30,0.0490873852123405,0,283.37,692.98
316,33,0.059395736106932,0,294.93,652.82
316,36,0.0706858347057703,0,288.67,664.05
541,36,0.0706858347057703,0,286.76,666.62
316,38,0.0787579824962441,0,286.53,660.47
541,38,0.0787579824962441,0,281.94,681.06
316,41,0.0916843272688271,0,280.55,665.1
541,39,0.0829576810088555,0,279.44,691.65
316,34,0.0630500192282951,0,280.27,649.03
61,36,0.0706858347057703,0,276.16,661.16
541,42,0.0962112750161874,0,272.67,659.04
316,43,0.100847305841797,0,273.32,664.26
541,42,0.0962112750161874,0,263.29,649.26
541,36,0.0706858347057703,0,307.22,40.67
541,33,0.059395736106932,0,300.51,65.23
975,33,0.059395736106932,0,301.46,77.34
541,34,0.0630500192282951,0,307.17,73.74
541,31,0.0524144190989547,0,305.16,76.65
316,43,0.100847305841797,0,308.22,77.51
316,43,0.100847305841797,0,313.74,75.41
541,48,0.125663706143592,0,305.94,87.79
541,52,0.147480321793521,2.36,302.7,107.08
541,48,0.125663706143592,0,312.96,104.25
541,36,0.0706858347057703,0,315.34,106.86
316,55,0.164988155852589,1.82,322.93,78.09
541,42,0.0962112750161874,0,325.73,65.7
541,49,0.1309542354387,0,326.47,87.32
541,33,0.059395736106932,0,329.78,104.83
541,42,0.0962112750161874,0,333.6,80.64
975,71,0.274943898728232,3.72,334.76,77.06
541,35,0.0668133854279079,0,335.04,74.16
541,42,0.0962112750161874,0,345.84,94.93
541,56,0.171042266695444,2.38,346.07,94.01
541,39,0.0829576810088555,0,348.6,98.55
541,30,0.0490873852123405,0,345.15,77.12
541,42,0.0962112750161874,0,347.91,72.94
541,40,0.0872664625997165,0,344.81,65.83
541,39,0.0829576810088555,0,349.1,50.55
541,33,0.059395736106932,0,349.75,46.61
541,42,0.0962112750161874,0,336.22,51.3
541,39,0.0829576810088555,0,332.82,52.09
541,33,0.059395736106932,0,344.48,30.84
541,41,0.0916843272688271,0,327.58,48.47
541,35,0.0668133854279079,0,328.83,44.06
541,30,0.0490873852123405,0,332.78,26.85
541,35,0.0668133854279079,0,319.25,33.11
541,35,0.0668133854279079,0,311.86,12.86
541,56,0.171042266695444,2.56,318.21,45.92
541,31,0.0524144190989547,0,315.35,41.61
541,44,0.105592419745657,0,301.01,32.08
541,47,0.120482259926734,0,315.17,140.08
541,58,0.183477737615904,3.02,308,143.44
541,49,0.1309542354387,0,304.1,140.01
316,36,0.0706858347057703,0,306.66,156.71
316,34,0.0630500192282951,0,303.54,156.47
316,46,0.115409896788125,0,321.33,162.96
316,36,0.0706858347057703,0,319.34,171.02
316,38,0.0787579824962441,0,311.03,188.31
316,33,0.059395736106932,0,310.53,200.23
316,39,0.0829576810088555,0,315.81,187.61
316,31,0.0524144190989547,0,305.99,213.6
541,71,0.274943898728232,4.93,311.88,208.39
541,39,0.0829576810088555,0,321.31,183.24
316,34,0.0630500192282951,0,321.58,202.09
541,35,0.0668133854279079,0,324.53,199.37
316,50,0.136353847812057,2.01,324.78,205.18
541,36,0.0706858347057703,0,326.21,189.43
316,40,0.0872664625997165,0,330.73,214.95
541,34,0.0630500192282951,0,333.98,218.08
316,46,0.115409896788125,0,332.75,196.48
316,37,0.0746673670618824,0,325.85,165.28
541,33,0.059395736106932,0,340.1,208.78
316,40,0.0872664625997165,0,335.59,191.68
316,49,0.1309542354387,0,338.51,189.71
316,35,0.0668133854279079,0,326.54,165.34
541,32,0.0558505360638185,0,345.86,182.74
316,44,0.105592419745657,0,348.43,179.19
316,37,0.0746673670618824,0,333.47,167.42
316,31,0.0524144190989547,0,339.06,169.86
316,37,0.0746673670618824,0,349.39,168.43
316,59,0.189859097693508,2.97,350.14,156.39
541,40,0.0872664625997165,0,335.09,155.21
541,40,0.0872664625997165,0,345.48,146.23
541,30,0.0490873852123405,0,333.01,149.76
541,61,0.202949067083466,3.73,341.4,122.85
541,61,0.202949067083466,3.34,329.03,151.03
541,56,0.171042266695444,3.14,332.68,138.99
541,55,0.164988155852589,2.88,334.8,118.5
316,35,0.0668133854279079,0,327.37,128.81
541,40,0.0872664625997165,0,325.13,127.61
316,33,0.059395736106932,0,322.02,125.19
541,45,0.110446616727766,0,320.39,125.08
541,42,0.0962112750161874,0,312.33,130.31
316,42,0.0962112750161874,0,301.98,220.5
316,52,0.147480321793521,2.14,301.09,228.36
541,30,0.0490873852123405,0,307.93,240.24
541,32,0.0558505360638185,0,311.35,246.17
316,34,0.0630500192282951,0,316.28,256.31
316,32,0.0558505360638185,0,306.2,242.72
541,50,0.136353847812057,2.11,305.86,252.54
316,39,0.0829576810088555,0,303.87,262.84
975,32,0.0558505360638185,0,313.36,276.32
541,42,0.0962112750161874,0,301.52,282.64
541,45,0.110446616727766,0,313.61,290.7
541,47,0.120482259926734,0,321.74,296.96
541,41,0.0916843272688271,0,322.27,296.36
541,38,0.0787579824962441,0,340.52,310.84
541,30,0.0490873852123405,0,340.98,309.17
541,35,0.0668133854279079,0,338.62,302.21
316,50,0.136353847812057,1.02,332.81,286.56
316,41,0.0916843272688271,0,333.22,286.26
541,38,0.0787579824962441,0,341.12,292.33
541,36,0.0706858347057703,0,344.05,294.43
541,40,0.0872664625997165,0,347.72,274.29
541,35,0.0668133854279079,0,347,270.86
316,33,0.059395736106932,0,335.94,265.95
541,50,0.136353847812057,2.18,350.48,254.44
316,40,0.0872664625997165,0,342.72,254.79
541,33,0.059395736106932,0,337.96,256.61
316,30,0.0490873852123405,0,348.33,240.13
316,38,0.0787579824962441,0,337.7,238.99
316,34,0.0630500192282951,0,337.98,233.42
316,49,0.1309542354387,0,337.56,233.29
316,35,0.0668133854279079,0,329.66,254.42
316,43,0.100847305841797,0,329.24,239.14
316,37,0.0746673670618824,0,326.18,243.79
316,55,0.164988155852589,2.69,320.93,255.17
316,34,0.0630500192282951,0,319.91,235.8
316,34,0.0630500192282951,0,316.2,230.94
316,39,0.0829576810088555,0,315.53,242.83
541,42,0.0962112750161874,0,310.52,237.66
541,54,0.159043128087983,1.68,309.4,355.46
541,77,0.323376785471074,3.03,307.53,353.79
541,30,0.0490873852123405,0,303.64,364.18
541,62,0.209657676395819,2.92,313.08,378.3
541,35,0.0668133854279079,0,309.24,406.05
541,33,0.059395736106932,0,328.11,417.19
541,31,0.0524144190989547,0,328.85,418.01
541,38,0.0787579824962441,0,330.61,413.27
541,47,0.120482259926734,0,332.82,396.94
541,41,0.0916843272688271,0,342.47,415.78
541,46,0.115409896788125,0,329.93,380.72
541,31,0.0524144190989547,0,340.14,393.75
541,35,0.0668133854279079,0,342.34,395.34
316,38,0.0787579824962441,0,331.64,366.96
316,37,0.0746673670618824,0,337.23,357.21
541,40,0.0872664625997165,0,323.01,355.61
541,37,0.0746673670618824,0,323.4,355.89
541,52,0.147480321793521,0.85,304.69,444.45
541,34,0.0630500192282951,0,316.37,467.59
541,58,0.183477737615904,2.46,308.57,479.51
541,43,0.100847305841797,0,310.6,485.16
541,37,0.0746673670618824,0,315.55,490.31
541,38,0.0787579824962441,0,303.71,513.77
541,50,0.136353847812057,1.52,306.74,530.85
316,35,0.0668133854279079,0,315.1,523.2
541,35,0.0668133854279079,0,323.35,510.77
541,44,0.105592419745657,0,328.56,509.01
316,33,0.059395736106932,0,332.2,531.54
541,33,0.059395736106932,0,325.79,486.43
541,33,0.059395736106932,0,326.4,485.53
541,30,0.0490873852123405,0,326.96,490.46
316,30,0.0490873852123405,0,331.9,508.35
541,35,0.0668133854279079,0,335.49,520.24
541,45,0.110446616727766,0,338.84,514.2
541,30,0.0490873852123405,0,331.88,487.26
541,43,0.100847305841797,0,342.45,501.54
541,38,0.0787579824962441,0,337.53,491.04
316,34,0.0630500192282951,0,346.41,493.31
541,30,0.0490873852123405,0,338.37,480.73
541,39,0.0829576810088555,0,340.72,473.36
541,40,0.0872664625997165,0,342.36,461.14
541,49,0.1309542354387,0,348.94,442.46
541,40,0.0872664625997165,0,338.64,442.84
541,38,0.0787579824962441,0,333.74,446.72
541,42,0.0962112750161874,0,332.84,445.65
541,33,0.059395736106932,0,330.05,442.41
541,36,0.0706858347057703,0,324.67,470.14
541,43,0.100847305841797,0,318.3,444.39
541,62,0.209657676395819,2.34,317.46,437.27
541,61,0.202949067083466,2.72,313.5,440.06
316,39,0.0829576810088555,0,307.07,545.61
541,32,0.0558505360638185,0,313.63,582.51
541,31,0.0524144190989547,0,314.15,596.16
541,35,0.0668133854279079,0,312.3,604.11
541,52,0.147480321793521,2.13,313.75,609.9
541,40,0.0872664625997165,0,314.13,620.76
541,49,0.1309542354387,0,324.92,598.05
541,52,0.147480321793521,1.37,325.45,614.96
316,30,0.0490873852123405,0,329.01,625.33
316,42,0.0962112750161874,0,332.9,606.41
316,36,0.0706858347057703,0,333,602.85
541,45,0.110446616727766,0,347.39,630.49
316,46,0.115409896788125,0,336.89,596.51
316,37,0.0746673670618824,0,344.89,588.49
316,42,0.0962112750161874,0,335.85,583.84
541,34,0.0630500192282951,0,346.81,564.13
541,30,0.0490873852123405,0,346.28,560.4
541,32,0.0558505360638185,0,337.89,550.95
541,37,0.0746673670618824,0,332.54,543.02
316,37,0.0746673670618824,0,326.5,556.07
541,34,0.0630500192282951,0,324.25,563.04
541,51,0.141862543263664,0.81,324.02,563.1
541,40,0.0872664625997165,0,322.89,558.04
541,36,0.0706858347057703,0,320.1,549.99
541,35,0.0668133854279079,0,319.67,549.58
316,38,0.0787579824962441,0,317.02,540.64
316,31,0.0524144190989547,0,313.61,544.91
316,47,0.120482259926734,0,317.31,680.83
541,38,0.0787579824962441,0,309.71,667.44
316,40,0.0872664625997165,0,305.07,674.61
541,30,0.0490873852123405,0,320.47,696.49
316,31,0.0524144190989547,0,313.4,710.14
541,35,0.0668133854279079,0,312.6,720.09
316,35,0.0668133854279079,0,317.2,718.16
316,42,0.0962112750161874,0,313.15,729.9
316,39,0.0829576810088555,0,314.05,730.89
316,37,0.0746673670618824,0,310.44,747.96
316,32,0.0558505360638185,0,323.93,718.2
316,30,0.0490873852123405,0,320.99,733.69
316,33,0.059395736106932,0,317.76,748.84
541,44,0.105592419745657,0,328.25,727.86
316,40,0.0872664625997165,0,331.68,745.89
316,32,0.0558505360638185,0,333.42,737.49
316,36,0.0706858347057703,0,329.34,711.84
541,31,0.0524144190989547,0,337.64,733.63
541,33,0.059395736106932,0,342.87,737.57
316,41,0.0916843272688271,0,336.38,719.25
541,40,0.0872664625997165,0,343.54,718.56
541,72,0.282743338823081,3.95,338.27,705.62
316,34,0.0630500192282951,0,349.63,710.72
541,46,0.115409896788125,0,347.52,679.54
316,40,0.0872664625997165,0,337.44,681.92
316,36,0.0706858347057703,0,343.65,662.19
541,32,0.0558505360638185,0,345.96,651.39
316,41,0.0916843272688271,0,345.05,650.21
316,43,0.100847305841797,0,332.86,670.89
316,37,0.0746673670618824,0,330.16,662.87
541,34,0.0630500192282951,0,327.14,667.67
541,53,0.153207183401627,1.97,327.23,666.17
316,39,0.0829576810088555,0,328.76,646.95
316,46,0.115409896788125,0,321.57,677.51
541,30,0.0490873852123405,0,321.39,658.69
316,39,0.0829576810088555,0,321.13,652.03
316,44,0.105592419745657,0,310.17,648.58
541,43,0.100847305841797,0,371.72,46.8
541,37,0.0746673670618824,0,356.72,12.32
541,33,0.059395736106932,0,351.12,9.96
541,32,0.0558505360638185,0,363.16,33.19
541,36,0.0706858347057703,0,350.95,21.11
541,46,0.115409896788125,0,364.72,41.38
541,46,0.115409896788125,0,357.92,36.81
541,44,0.105592419745657,0,354.28,39.45
541,32,0.0558505360638185,0,361.37,54.94
541,38,0.0787579824962441,0,372.08,55.54
541,34,0.0630500192282951,0,369.79,55.97
541,46,0.115409896788125,0,352.07,76.05
541,41,0.0916843272688271,0,356.86,79.59
541,30,0.0490873852123405,0,354.83,90.41
541,50,0.136353847812057,2.18,366.66,70.97
541,41,0.0916843272688271,0,362.14,84.09
541,33,0.059395736106932,0,359.51,91.16
541,49,0.1309542354387,0,361.57,95.34
541,40,0.0872664625997165,0,372.4,83.87
541,30,0.0490873852123405,0,375.27,90.09
541,51,0.141862543263664,2.05,374.23,80.36
541,33,0.059395736106932,0,396,102.6
541,53,0.153207183401627,2.67,386.25,80.19
541,40,0.0872664625997165,0,387.22,81.45
316,42,0.0962112750161874,0,398.44,98.1
541,50,0.136353847812057,1.97,395.57,91.46
541,36,0.0706858347057703,0,380.29,61.16
541,48,0.125663706143592,0,385.84,60.6
541,42,0.0962112750161874,0,394.93,74.59
541,39,0.0829576810088555,0,396.87,54.94
541,36,0.0706858347057703,0,394.24,52.82
541,33,0.059395736106932,0,379.86,54.43
541,37,0.0746673670618824,0,385.8,39.73
541,33,0.059395736106932,0,386.23,20.12
541,43,0.100847305841797,0,378.48,33.75
541,31,0.0524144190989547,0,385.69,14.66
541,51,0.141862543263664,1.9,372.41,11.44
541,46,0.115409896788125,0,360.95,9.47
316,41,0.0916843272688271,0,355.97,123.69
541,40,0.0872664625997165,0,367.05,147.71
316,38,0.0787579824962441,0,372.92,157.14
541,37,0.0746673670618824,0,356.84,151.67
316,33,0.059395736106932,0,366.41,162.11
541,56,0.171042266695444,2.82,362.01,178.91
541,67,0.24483696913133,4.94,357.82,188.55
541,35,0.0668133854279079,0,369.67,173.29
316,31,0.0524144190989547,0,353.18,207.88
316,36,0.0706858347057703,0,369.32,187.39
316,30,0.0490873852123405,0,356.63,132.11
541,45,0.110446616727766,0,353.64,148.22
541,33,0.059395736106932,0,354.22,205.86
316,41,0.0916843272688271,0,372.12,208.05
541,31,0.0524144190989547,0,380.57,203.7
316,30,0.0490873852123405,0,378.12,167.98
541,37,0.0746673670618824,0,387.91,205.22
316,31,0.0524144190989547,0,383.56,185.64
316,30,0.0490873852123405,0,378.96,167.57
541,51,0.141862543263664,2.61,380.79,170.46
316,35,0.0668133854279079,0,395.28,200.64
316,39,0.0829576810088555,0,399.3,185.94
541,38,0.0787579824962441,0,402.13,186.71
316,38,0.0787579824962441,0,393.34,171.02
316,61,0.202949067083466,3.5,387.2,160.95
316,39,0.0829576810088555,0,399.87,146.79
541,33,0.059395736106932,0,386.78,152.91
541,43,0.100847305841797,0,386.39,144.41
316,34,0.0630500192282951,0,384.62,147.21
316,35,0.0668133854279079,0,396.34,117.51
541,58,0.183477737615904,3.94,393.73,116.12
541,37,0.0746673670618824,0,381.87,148.18
541,54,0.159043128087983,2.46,370.66,129.15
316,38,0.0787579824962441,0,389.37,117.99
541,46,0.115409896788125,0,384.92,118.09
541,33,0.059395736106932,0,382.26,125.64
316,36,0.0706858347057703,0,381.41,127.35
541,49,0.1309542354387,0,369.75,136.44
541,31,0.0524144190989547,0,367.52,128.81
541,49,0.1309542354387,0,360.58,120.94
541,32,0.0558505360638185,0,354.61,231.71
541,51,0.141862543263664,1.82,361.65,244.52
316,50,0.136353847812057,1.66,358,242.46
611,56,0.171042266695444,2.34,360.79,276.75
541,44,0.105592419745657,0,357.59,284.08
541,36,0.0706858347057703,0,352.43,228.3
316,35,0.0668133854279079,0,366.66,262.46
541,37,0.0746673670618824,0,364.37,286.09
541,47,0.120482259926734,0,355.1,297.56
541,43,0.100847305841797,0,367.59,288.15
541,52,0.147480321793521,1.64,361.47,313.52
316,38,0.0787579824962441,0,375.34,277.74
541,61,0.202949067083466,2.72,366.15,310.71
541,57,0.177205460616549,2.74,371.4,304.03
316,48,0.125663706143592,0,374.21,319.59
541,38,0.0787579824962441,0,375.42,320.61
316,42,0.0962112750161874,0,400.65,288
316,46,0.115409896788125,0,380.9,284.34
541,51,0.141862543263664,1.41,392.05,319.39
541,41,0.0916843272688271,0,392.87,320.34
541,53,0.153207183401627,2.52,393.13,321.26
541,30,0.0490873852123405,0,394.56,316.39
316,34,0.0630500192282951,0,379.61,270.24
541,51,0.141862543263664,2.34,391.38,267.28
541,33,0.059395736106932,0,382.65,267.45
541,34,0.0630500192282951,0,400.68,275.44
541,40,0.0872664625997165,0,391.28,258.13
541,32,0.0558505360638185,0,398.77,244.52
316,34,0.0630500192282951,0,402.39,267.84
316,32,0.0558505360638185,0,398.62,231.04
541,63,0.216475368786422,3.98,388.67,228.99
316,32,0.0558505360638185,0,386.52,234.56
316,31,0.0524144190989547,0,381.73,252.66
541,41,0.0916843272688271,0,380.38,234.06
316,32,0.0558505360638185,0,383.69,223.2
316,31,0.0524144190989547,0,373.4,228.77
541,47,0.120482259926734,0,376.7,216.79
316,33,0.059395736106932,0,373.63,220.74
541,46,0.115409896788125,0,373.23,238.33
316,40,0.0872664625997165,0,374.64,249.79
316,47,0.120482259926734,0,368.88,226.93
316,34,0.0630500192282951,0,359.73,224.29
316,33,0.059395736106932,0,361.23,218.1
316,32,0.0558505360638185,0,352.16,224.79
541,66,0.237582944427728,1.18,359.04,356.21
541,44,0.105592419745657,0,358.87,358.78
541,44,0.105592419745657,0,357.56,357.71
541,57,0.177205460616549,2.18,365.5,365.42
541,31,0.0524144190989547,0,362.12,399.21
541,37,0.0746673670618824,0,354.93,412.82
541,31,0.0524144190989547,0,355.7,432.69
541,47,0.120482259926734,0,382.83,419.64
541,35,0.0668133854279079,0,395.19,395.91
541,55,0.164988155852589,1.84,394.33,394.8
541,51,0.141862543263664,1.41,395.27,391.5
541,61,0.202949067083466,3.34,391.49,375.39
541,33,0.059395736106932,0,389.46,360.45
541,56,0.171042266695444,1.11,389.93,357.24
541,41,0.0916843272688271,0,381.39,351.49
541,34,0.0630500192282951,0,380.9,349.18
541,42,0.0962112750161874,0,381.57,327.36
541,49,0.1309542354387,0,354.8,443.44
541,34,0.0630500192282951,0,355.92,449.16
541,40,0.0872664625997165,0,361,455.98
316,35,0.0668133854279079,0,351.81,448.05
541,38,0.0787579824962441,0,373.43,474.11
316,36,0.0706858347057703,0,354.28,476.66
541,33,0.059395736106932,0,358.49,486.02
316,33,0.059395736106932,0,361.23,488.59
541,63,0.216475368786422,1.73,366.5,496.44
541,43,0.100847305841797,0,354.79,461.14
541,47,0.120482259926734,0,352.87,493.26
541,34,0.0630500192282951,0,357.24,530.01
541,58,0.183477737615904,0.9,379.7,520.5
316,30,0.0490873852123405,0,382.58,489.28
316,33,0.059395736106932,0,388.11,510.39
541,51,0.141862543263664,1.03,394.18,514.18
316,35,0.0668133854279079,0,401.24,520.48
975,51,0.141862543263664,1.41,381.62,481.09
975,37,0.0746673670618824,0,400.81,454.99
316,38,0.0787579824962441,0,401.74,433.14
316,33,0.059395736106932,0,400.75,433.82
316,45,0.110446616727766,0,392.68,445.35
316,41,0.0916843272688271,0,390.19,435.9
316,32,0.0558505360638185,0,389.07,437.25
316,30,0.0490873852123405,0,385.95,451.46
316,52,0.147480321793521,1.41,386.89,438.17
541,48,0.125663706143592,0,374.43,452.74
541,32,0.0558505360638185,0,377.77,447.73
541,36,0.0706858347057703,0,371.58,430.44
541,34,0.0630500192282951,0,371.13,433.14
541,42,0.0962112750161874,0,369.13,433.01
975,49,0.1309542354387,0,367.95,438.13
541,50,0.136353847812057,1.6,363.63,550.71
541,50,0.136353847812057,1.52,362.92,549.21
541,44,0.105592419745657,0,365.59,579.26
316,33,0.059395736106932,0,352.66,592.16
316,32,0.0558505360638185,0,358.39,599.79
541,57,0.177205460616549,1.16,352.3,609.39
541,41,0.0916843272688271,0,352.67,616.59
541,41,0.0916843272688271,0,352.16,618.39
541,33,0.059395736106932,0,356.69,616.37
316,34,0.0630500192282951,0,362.34,611.38
541,48,0.125663706143592,0,354.93,647.85
316,35,0.0668133854279079,0,366.07,630.51
316,44,0.105592419745657,0,367.32,631.56
611,58,0.183477737615904,1.96,377.53,607.76
316,46,0.115409896788125,0,374.64,620.7
316,34,0.0630500192282951,0,375.99,621.56
316,44,0.105592419745657,0,381.24,633.24
316,41,0.0916843272688271,0,383.54,611.55
541,38,0.0787579824962441,0,387.46,641.12
541,43,0.100847305841797,0,382.87,594.02
316,35,0.0668133854279079,0,394.71,603.3
316,30,0.0490873852123405,0,398.22,591.79
316,41,0.0916843272688271,0,400.49,606.02
